71,A1XEYWWDJ09OEA,972683275,"02 12, 2011",4
72,A2JMN2JA9LSHVL,972683275,"12 1, 2012",1
73,A3ATF868IEP191,972683275,"02 11, 2013",4
74,A14O9P3DV5EHKO,972683275,"01 28, 2013",3
75,AVHB9LLVCTEKY,972683275,"07 30, 2013",5
76,A2GPNXFUUV51ZZ,972683275,"03 27, 2014",5
77,A3CLWR1UUZT6TG,972683275,"07 12, 2013",5
78,A1V8UZ63FQD382,972683275,"08 19, 2013",5
79,A3Q7DHKIU7TMBI,972683275,"01 3, 2013",4
80,AOOQGCJEV25VT,972683275,"12 11, 2012",5
81,A24OHQK700QEIW,972683275,"05 2, 2012",5
82,A3T3M5EYGCWSUA,972683275,"07 2, 2011",5
83,A38FGQVJM18OWV,972683275,"12 1, 2010",1
84,A1CA40102FA5N0,972683275,"03 22, 2014",5
85,A12PFARGH9ELDI,972683275,"08 29, 2013",5
86,A1P560UNX4SBE7,972683275,"10 22, 2013",5
87,A28RVT20CEXA8B,972683275,"01 22, 2011",4
88,A27OMVFGJXH1VB,972683275,"02 15, 2013",5
89,A3E4YU6APQLRKE,972683275,"11 17, 2013",5
90,A1N4DKWTQ9YP1Q,972683275,"02 2, 2013",5
91,AD0VA39FRVNKN,972683275,"02 12, 2013",5
92,ABM9CL72EGWKN,972683275,"11 7, 2013",4
93,A3A7ZJ4QS65X15,972683275,"02 8, 2013",3
94,A110S8IJ3ZID0D,972683275,"01 2, 2014",5
95,A11NR4AJK9TNQM,972683275,"07 25, 2011",4
96,A13M65IGNEQXW1,972683275,"01 26, 2013",3
97,A180BZHVJIRWBZ,972683275,"10 22, 2011",4
98,A1R2514DVWIIMV,972683275,"12 27, 2010",4
99,A1KM3IPZ9H0JKZ,972683275,"01 28, 2014",4
100,AZ6SUJ5T0KBE5,972683275,"07 22, 2013",5
101,A7EVWY97FPSIA,972683275,"12 10, 2012",5
102,A1VM0DU10K0DE6,972683275,"09 18, 2013",5
103,A1VA1QF8KZNBLL,972683275,"12 29, 2010",5
104,A1QKUDP9EUHJXH,972683275,"04 29, 2013",4
105,A3TAS1AG6FMBQW,972683275,"11 21, 2012",5
106,A2T4OX8NH9LIIC,972683275,"01 19, 2013",5
107,A3VSGMP5KCQ4Q2,972683275,"04 18, 2013",5
108,A2RUN82QPU60PN,972683275,"03 8, 2013",3
109,A2W75LE521OOTH,972683275,"12 19, 2012",5
110,A1PYNMFFQ9IBNL,972683275,"12 17, 2012",5
111,ANJY75Z24A6AG,972683275,"03 15, 2013",5
112,AYYNNAEWP3W5Y,972683275,"12 3, 2011",5
113,A2XXCJLS58H1A7,972683275,"08 10, 2013",5
114,A3DOQ1AI1MU74K,972683275,"11 10, 2011",4
115,A2I87F2QCJ6RK3,972683275,"01 23, 2013",3
116,A2EOJNVW4NF4AE,972683275,"03 21, 2011",4
117,AB31FF0JMPOUP,972683275,"12 10, 2013",5
118,A10S9NK38WEQ65,972683275,"01 7, 2014",4
119,A56AUIA2KJ3KQ,972683275,"12 14, 2012",5
120,A22UL4BXTSXSCB,972683275,"07 19, 2013",4
121,AD3L2C20LB7EP,972683275,"04 18, 2011",5
122,A2UT34LEOXUR33,972683275,"07 20, 2013",5
123,A39KBWLS6TURMR,972683275,"04 21, 2012",5
124,ALVJCD5NY28G4,972683275,"12 20, 2010",4
125,ATWPVC644K29Z,972683275,"06 10, 2013",5
126,A2LME30OB5OHTN,972683275,"04 27, 2012",5
127,A1EWQ5Y6HHSJGX,972683275,"12 8, 2013",5
128,A120ULF73SUTI9,972683275,"03 15, 2013",4
129,A4AF29Y2BHYEY,972683275,"08 18, 2013",3
130,A6FGKXU6ZPW64,972683275,"01 29, 2014",5
131,A1463ASM7QMU2I,972683275,"01 13, 2012",3
132,A2BLGQ2SCSKCCY,972683275,"01 22, 2013",5
133,A21OS6PWQG5YOO,972683275,"05 25, 2012",5
134,A1OYA1IESSJ8F6,972683275,"01 21, 2014",5
135,AA81KFW4X8UIH,972683275,"02 11, 2013",5
136,A317RWPY08I5QX,972683275,"11 4, 2013",5
137,A39WT88YZXIJTB,972683275,"03 25, 2014",5
138,A3UYI01GLEYZSP,972683275,"02 19, 2013",5
139,AP7LSRPXT3ZL8,972683275,"01 3, 2013",5
140,AP3XMM1077I50,972683275,"11 30, 2013",5
141,A1038957GWRBP,972683275,"11 22, 2012",5
142,A7R4R9THNELTP,972683275,"09 30, 2010",5
143,A2RU0H9MD4IH5M,972683275,"04 28, 2013",5
144,A2U9XX4Q5NQBG6,972683275,"02 27, 2014",5
145,A212REVB5AFP02,972683275,"03 6, 2014",4
146,A3SXYB8JPQ44LN,972683275,"07 17, 2012",4
147,A3LSVS4YA2CEAX,972683275,"10 21, 2013",3
148,A3TAT80JCWYGB4,972683275,"01 7, 2014",5
149,A2KUEGMSLHUNNP,972683275,"11 27, 2012",5
150,A2YF3QW52PBL3C,972683275,"01 10, 2013",5
151,A7V9WIUIB02OI,972683275,"10 4, 2013",4
152,A2TOUTL6Z74SMQ,972683275,"05 17, 2011",5
153,A8THC8D64F5E3,972683275,"03 28, 2013",4
154,A1RI8HAZRUWZM6,972683275,"11 10, 2013",5
155,A3IZFW84VV75XS,972683275,"04 9, 2013",5
156,A3AKVALGT4Y02G,972683275,"02 19, 2008",4
157,A2I8J6GW1H6LWU,972683275,"09 26, 2010",5
158,AY796UUSZ2ZVA,972683275,"09 5, 2012",5
159,A2NOXTG05AHVB3,972683275,"06 28, 2013",5
160,A2KR372GZW00MJ,972683275,"12 9, 2013",4
161,A2BLRT79WUTLXW,972683275,"02 26, 2014",3
162,A3PR648T8RDRS,972683275,"08 15, 2012",4
163,A6TWN9W9WSAV0,972683275,"12 31, 2012",4
164,AZFF4CX9MQ4AE,972683275,"11 23, 2013",5
165,AH7DLKHSGZKCR,972683275,"03 23, 2013",5
166,A2HI35H2BOCV9R,972683275,"03 29, 2011",3
167,A11IFJDOZ0T6Z2,972683275,"01 20, 2013",3
168,A15K7HV1XD6YWR,972683275,"02 13, 2013",1
169,A1HMK1KMWQBDTT,972683275,"12 25, 2013",5
170,A1S8E2JSVXHIPB,972683275,"09 11, 2013",5
171,A2QBJEHKTD7R6O,972683275,"08 29, 2013",3
172,A3S1BO0SLFC5H,972683275,"08 21, 2013",5
173,A81NVWL4MMVT8,972683275,"09 28, 2013",4
174,A3EP4YIS9W1LR1,972683275,"01 14, 2013",5
175,AHPRCZ59P9RU0,972683275,"01 11, 2011",5
176,A38LYJ7NQ65G5L,972683275,"01 30, 2014",5
177,A6GYEDCEU2LKG,972683275,"05 5, 2011",5
178,A3TCV19D652GPU,972683275,"04 25, 2013",4
179,A1N7QSP1U513KJ,972683275,"02 17, 2013",5
180,AQIBGC2OCCAHQ,972683275,"06 28, 2014",5
181,A1EAXVLKPVL8W5,972683275,"03 8, 2013",5
182,A32QNGGSX3YTAH,972683275,"11 17, 2010",5
183,A1FFCR74WU1E6Z,972683275,"02 15, 2014",5
184,A2GGS3I5BY7R1A,972683275,"09 8, 2013",5
185,A326UIIB1O2UUR,972683275,"03 11, 2014",5
186,A2RE73VUCARNE0,972683275,"02 25, 2013",5
187,A3KHBD3YRNY5WO,972683275,"03 8, 2013",5
188,A3VWY3CDC423UM,972683275,"02 2, 2013",5
189,A1L7JCX9IKGKIQ,972683275,"03 20, 2012",5
190,A2Y4H3PXB07WQI,972683275,"12 16, 2010",4
191,A3HAWAR6KX3ENU,972683275,"07 14, 2013",5
192,A2EBPFXZNLL753,972683275,"08 26, 2012",5
193,A1OY33KGOG3IX8,972683275,"02 15, 2013",4
194,A2WH3Y3YZVTHY2,972683275,"03 29, 2012",5
195,A3945ZO3MNKVMO,972683275,"03 11, 2012",5
196,A2UAS6OGCR8IUG,972683275,"12 21, 2012",5
197,A1BKKEWFMHS7XU,972683275,"04 30, 2012",5
198,A1FGK3N8GZHGZJ,972683275,"02 21, 2013",5
199,A2ZDMIP49N36UJ,972683275,"03 10, 2013",5
200,A14R4K86STZFD2,972683275,"08 7, 2013",5
201,ABU4LUKJU2QOY,972683275,"09 5, 2013",5
202,A11ZP93TJED4T6,972683275,"10 1, 2010",2
203,A114Z5X6UH93GT,972683275,"01 19, 2013",5
204,A23S2XCWFZM976,972683275,"01 3, 2014",5
205,A1N9QB2BECD6TS,972683275,"12 5, 2013",5
206,A11EKN3A8FUEDC,972683275,"04 20, 2013",5
207,A1THJB1ORM3U2I,972683275,"08 31, 2013",5
208,A1G5508T5XY1RS,972683275,"11 19, 2012",5
209,APRP1LWB08YG8,972683275,"12 25, 2011",4
210,A1HBNCPHMW87Y0,972683275,"05 7, 2012",5
211,A38VUSBYQZCKUQ,972683275,"07 23, 2013",5
212,A27K5RT7VDB7BU,972683275,"12 11, 2010",3
213,A1KXONFPU2XQ5K,972683275,"07 5, 2012",4
214,A19H6TQ0NFXKVT,972683275,"12 28, 2013",5
215,A3MY0WAP1OB7F8,972683275,"05 15, 2012",5
216,A19FCOXA6VVR9Z,972683275,"11 30, 2011",5
217,A2FWAYS1GIOEX4,972683275,"07 21, 2013",5
218,A2K3WCT5GZY4FN,972683275,"01 15, 2014",5
219,A25BHOP1LA4XDA,972683275,"12 28, 2013",5
220,A25RTRAPQAJBDJ,972683275,"02 18, 2012",5
221,A1USUT1GJPMNAN,972683275,"11 16, 2010",5
222,AGY0KH2D5G9WH,972683275,"10 12, 2010",5
223,A2JDDUN6YNRYKU,972683275,"12 30, 2011",5
224,AMAR6CIOZUQO4,972683275,"09 18, 2010",4
225,AHWVTOXGM4SZ9,972683275,"03 6, 2014",5
226,A1C00XXCYWEKK1,972683275,"12 13, 2012",5
227,A162MNFD5CGQ03,972683275,"02 19, 2014",5
228,AY1IDZTQDM2D7,972683275,"12 16, 2012",5
229,A299PV3CRFH3C5,972683275,"12 27, 2012",3
230,ALB2U20GGGJWU,972683275,"04 14, 2014",5
231,A25M2X8KHSS2NC,972683275,"09 4, 2010",2
232,A1XSSIGIY4WGX5,972683275,"12 3, 2011",5
233,A2ZMEHV9S4FXV5,972683275,"06 9, 2011",1
234,A3JD55EKK0KJKV,972683275,"11 29, 2012",1
235,A2S4X009TZ0C26,972683275,"02 11, 2014",5
236,A1L0MEXMESE4C4,972683275,"12 29, 2012",3
237,A2H1U31KRK5X5L,972683275,"12 9, 2013",1
238,A3LDPF5FMB782Z,1400501466,"05 3, 2012",5
239,A9HYSJ3D0D6I2,1400501466,"05 8, 2012",3
240,A3EOHF2YSVZA9L,1400501466,"08 15, 2013",5
241,ASH6NHZ1Z2O51,1400501466,"02 15, 2012",5
242,A3R2US71Y3CV9R,1400501466,"01 27, 2014",5
243,A1A5KUIIIHFF4U,1400501466,"03 24, 2012",1
244,A2UL4M5SXL7L0A,1400501466,"07 15, 2012",5
245,A2XIOXRRYX0KZY,1400501466,"06 20, 2013",3
246,A1S2BTVDZV4PYD,1400501466,"11 29, 2013",5
247,A1HLEJA9NGG4O4,1400501466,"02 27, 2013",5
248,A2K4IDHREI1GLM,1400501466,"03 1, 2014",5
249,A2FHM5FB0BXKGA,1400501466,"02 16, 2012",5
250,A2749BTS2KRMVH,1400501466,"01 3, 2012",2
251,A1G9SOE51HET8E,1400501466,"05 30, 2012",5
252,A6VFSC0BW75Y0,1400501466,"01 4, 2012",2
253,AQNEQQ96MKX3Y,1400501466,"02 27, 2012",4
254,AHU88DJO03XZ7,1400501466,"07 4, 2013",3
255,AHEP4N0XIJR1K,1400501466,"08 4, 2013",5
256,A2BD5KVPI6CSPU,1400501466,"02 18, 2014",1
257,A1ES2Z4ZX6IWBK,1400501466,"12 28, 2012",5
258,AH9FCFS4PCUVE,1400501466,"04 19, 2012",5
259,A1WRXACOKPITBQ,1400501466,"02 16, 2012",5
260,AW3LX47IHPFRL,1400501466,"06 16, 2012",5
261,A1E3OB6QMBKRYZ,1400501466,"10 13, 2012",1
262,A3OYMK6UMM871F,1400501466,"04 13, 2014",5
263,AJIHWX6ITBI9G,1400501466,"11 18, 2012",5
264,A19N3S7CBSU6O7,1400501466,"12 1, 2011",5
265,A1BZ18U2EF4FAI,1400501466,"06 17, 2013",5
266,AD4XKDR0MD7JO,1400501466,"10 7, 2013",4
267,AOHQVDAGYMV6J,1400501466,"05 7, 2012",5
268,A1ZJF8YB4LZ356,1400501466,"12 19, 2011",1
269,A2QYH0JNDSB7CT,1400501466,"12 25, 2012",1
270,A1R0ZOYR1ZCH6K,1400501466,"03 3, 2013",5
271,A2PQZH1SJGRV4Y,1400501466,"05 5, 2014",5
272,A2DN13HKY0A58L,1400501466,"06 11, 2013",5
273,A2ENZ4FESUXXMT,1400501466,"03 12, 2012",5
274,A2ILMCJBXWF5TS,1400501466,"01 2, 2012",1
275,A3PIPAS3M7YLQC,1400501466,"12 1, 2012",3
276,ASPN95ORQQDS0,1400501466,"11 23, 2013",5
277,AW3KFYL19VZPL,1400501466,"06 25, 2012",5
278,A1I0MV8SWXSWDQ,1400501466,"12 1, 2011",2
279,AL2XB3XNNUV9J,1400501466,"02 16, 2012",3
280,A1089S59XSJT2T,1400501466,"02 23, 2012",5
281,A1A92O8IVVHW3Q,1400501520,"11 26, 2013",5
282,A3LDPF5FMB782Z,1400501520,"03 10, 2013",5
283,A35FTKYO9UQZWF,1400501520,"02 18, 2013",5
284,A35SB5XA89HR41,1400501520,"03 10, 2014",5
285,A1GXOJYENYFP6W,1400501520,"12 31, 2012",4
286,A1BN36SAWCLCIK,1400501520,"07 20, 2013",3
287,A35JCASWZL0XBH,1400501520,"02 15, 2014",4
288,A35EC54TIQQN01,1400501520,"10 18, 2013",5
289,A36Z1OLH6B0C2I,1400501520,"10 25, 2013",5
290,A28OZBLQKKYGOR,1400501520,"03 20, 2014",4
291,A2K0JL9L38MK8L,1400501520,"09 11, 2013",5
292,ASHQ1JCA241D6,1400501520,"02 18, 2013",5
293,A21B8AV7E3MPXE,1400501520,"12 1, 2013",5
294,A1S2M6SA4OAUNK,1400501520,"06 29, 2013",5
295,AO84V5QJ6K23Z,1400501520,"05 14, 2013",5
296,A1889S56VFLVMZ,1400501520,"05 21, 2013",1
297,A1BNL6HCVVEDN0,1400501520,"01 11, 2014",5
298,AOHQVDAGYMV6J,1400501520,"01 17, 2013",5
299,A1KW4AGRCOIWI2,1400501520,"04 10, 2013",5
300,A3S58J9HNVKP32,1400501520,"01 1, 2014",2
301,A3LDPF5FMB782Z,1400501776,"04 11, 2012",5
302,ATF9GIT9E3X5S,1400501776,"06 5, 2012",3
303,A3NS3XXZCQ5ATQ,1400501776,"07 27, 2013",3
304,A3PDGWYC08DXF4,1400501776,"07 2, 2012",4
305,A3E2SQ61RG4KPF,1400501776,"08 21, 2012",5
306,A1FIR4LBQA39YR,1400501776,"12 1, 2013",4
307,AOMQZAS76F3V3,1400501776,"07 26, 2013",3
308,A2FHM5FB0BXKGA,1400501776,"04 23, 2012",5
309,A1G9SOE51HET8E,1400501776,"10 8, 2012",5
310,A3KOA0YU5LB92W,1400501776,"07 21, 2013",5
311,A15KCEKCUCYF0O,1400501776,"08 28, 2012",2
312,A3JOGUHYHZV8LD,1400501776,"11 13, 2013",4
313,A18S2VGUH9SCV5,1400501776,"06 27, 2012",4
314,A3LZQZMCIZDXK3,1400501776,"08 25, 2012",3
315,ACMKJIW7FKAR5,1400501776,"01 7, 2013",5
316,A3DM8NDY4EIUP1,1400501776,"07 10, 2013",5
317,A1MZVETF38AMZ6,1400501776,"04 17, 2012",3
318,A3OYMK6UMM871F,1400501776,"04 9, 2014",5
319,A3ADJ00F29DU5I,1400501776,"01 1, 2013",5
320,A1H8I2PH00UQ2K,1400501776,"07 7, 2012",5
321,AES2AZFVTXKBZ,1400532620,"07 18, 2011",1
322,A1IK1ZTDHJS6WW,1400532620,"06 21, 2014",3
323,AQGUDK0MSQ95L,1400532620,"12 26, 2010",4
324,A2V24K8UWPPDSB,1400532620,"05 17, 2012",5
325,A1HZWHI3JLGZ5N,1400532620,"12 9, 2011",1
326,A1MYO26LV8X7JI,1400532620,"09 18, 2010",4
327,A39K7R4Y1ZD5SZ,1400532620,"06 5, 2011",3
328,A84O215CIZY6W,1400532620,"10 2, 2011",5
329,A1XY86U23W6LQ,1400532620,"01 20, 2011",5
330,AJQRYTPV3JK3C,1400532620,"05 15, 2011",1
331,A1QPUBF6U5EQM6,1400532620,"11 26, 2011",4
332,A89ZZKNDFQH23,1400532620,"12 30, 2010",5
333,A1SHK7D1XG7RIY,1400532620,"04 19, 2011",5
334,A1LHCUV1YEFCDV,1400532620,"05 10, 2011",1
335,A28MT6UWXNPW8P,1400532620,"08 23, 2011",2
336,A2OKCS5234ZV7S,1400532620,"12 29, 2010",5
337,A3IROM8JD6KAVG,1400532620,"03 11, 2012",1
338,AQIYMF4X90D8E,1400532620,"01 23, 2014",1
339,AUWG3HK4IAG92,1400532620,"02 21, 2011",2
340,A3UCF82XIPJME2,1400532620,"09 12, 2010",5
341,A3OEKYU0C8ZXAO,1400532620,"06 3, 2011",5
342,A9J3LMY955WKJ,1400532620,"06 29, 2011",4
343,A2YQN0Z573XRC1,1400532620,"03 22, 2013",1
344,AFQEMGLY2RFGH,1400532620,"03 24, 2011",5
345,AV90JD8C9IUD0,1400532620,"01 8, 2012",4
346,A3ZCIEUX68DEZ,1400532620,"12 5, 2012",5
347,A1WKUY7T0EM0GM,1400532620,"04 24, 2011",5
348,A2JWDEMXQ8SQTI,1400532620,"04 2, 2011",4
349,A23ZWJ9CS8OG30,1400532620,"04 7, 2011",4
350,AOY9SZTMNQWAW,1400532620,"12 26, 2010",5
351,A1S71JIN40YHXK,1400532620,"05 30, 2013",5
352,A3FV80G5TGF2YN,1400532620,"11 23, 2010",4
353,A2Q5OH3DGQGMXD,1400532620,"08 18, 2010",5
354,A20Y7REXQZ1REW,1400532620,"01 2, 2011",4
355,A2EJPGQV89WOTD,1400532620,"08 14, 2010",1
356,AMGGZCWY3VNZC,1400532620,"12 17, 2010",4
357,A1K4G5YJDJQI6Q,1400532620,"05 30, 2011",1
358,A1PPS91NLI7KEH,1400532620,"07 23, 2010",5
359,A3TF6A1YMYJQ9U,1400532620,"12 13, 2010",5
360,A2UHIN9H9DDZMX,1400532620,"02 4, 2011",4
361,A10BOETDPAFJ4C,1400532620,"04 11, 2011",5
362,A3JZ898Q8XXL6K,1400532655,"07 14, 2014",1
363,A23C0R77ZP9Z84,1400532655,"02 24, 2011",3
364,A1FNHDWSN2KA0G,1400532655,"12 16, 2010",3
365,AA2SVPVU0LQTK,1400532655,"06 18, 2011",5
366,A2RFNIOYR9YO69,1400532655,"09 6, 2012",5
367,A37E5KVAKOZFVS,1400532655,"02 19, 2011",4
368,A2WFBRX9R0D84U,1400532655,"12 23, 2011",5
369,A23EN1JWF1RQ1N,1400532655,"11 19, 2011",5
370,A4YAXWNMWYY0K,1400532655,"04 17, 2011",1
371,A13VF2IKG8W3K8,1400532655,"11 24, 2010",3
372,A4ABNXMETDFGW,1400532655,"10 31, 2013",1
373,A1B5Z5OG2NPFDT,1400532655,"01 20, 2012",3
374,ADX81OJF8C5CF,1400532655,"02 1, 2011",3
375,A2VDVWA2TYAS4J,1400532655,"09 18, 2011",5
376,A3JNLLJNREA367,1400532655,"06 27, 2011",3
377,A39DQIQ1GO2J4Y,1400532655,"05 24, 2012",1
378,A3N5630QP9J06Q,1400532655,"01 25, 2011",4
379,A3KFIMCP87VH4U,1400532655,"03 21, 2011",5
380,A3INI5Z5O4TIXX,1400532655,"04 12, 2013",5
381,A2GP6XJ1V3MM3L,1400532655,"04 21, 2011",5
382,A1GHZFYE83R2GA,1400532655,"12 26, 2012",5
383,A3UNGV1J26QVPE,1400532655,"05 11, 2011",4
384,A2XNOB1T796Y6B,1400532655,"11 26, 2010",4
385,A2ZR3YTMEEIIZ4,1400532655,"03 16, 2011",5
386,A102RLOGIBBDMW,1400532655,"12 14, 2011",4
387,A24SCH81NLQW9A,1400532655,"08 3, 2011",4
388,A2YM85TO0H2JET,1400532655,"12 27, 2010",4
389,A2NMY5UF624JGE,1400532655,"02 26, 2012",5
390,A2VW6E1M1JP8JI,1400532655,"11 29, 2010",3
391,A6K6N2LXDS32B,1400532655,"09 19, 2011",4
392,A2FHM5FB0BXKGA,1400532655,"03 3, 2011",4
393,AEYGX6L1KJQX,1400532655,"12 2, 2011",3
394,ANR0DW93W06R5,1400532655,"07 9, 2014",5
395,A3S1YIQQW7AZO,1400532655,"04 18, 2011",4
396,A3FRF7VQOR28S0,1400532655,"01 28, 2012",5
397,A3CLWR1UUZT6TG,1400532655,"12 4, 2010",5
398,A3QMCI8K2A99E4,1400532655,"12 26, 2012",5
399,A1JAQM73RYX8WQ,1400532655,"12 11, 2012",5
400,A5JLAU2ARJ0BO,1400532655,"12 3, 2010",1
401,A1XG38WOY3LY4V,1400532655,"03 17, 2011",4
402,ANSB7OILD0L3C,1400532655,"02 4, 2013",1
403,A2DIPVQAX7SN18,1400532655,"07 26, 2011",5
404,A2A1CFL4A83Q20,1400532655,"11 28, 2013",5
405,A6JEVJCN12Z44,1400532655,"12 10, 2011",4
406,A6O19PVPF8YDM,1400532655,"02 13, 2013",5
407,A326VH8IUJ7JSV,1400532655,"12 12, 2010",3
408,A16723ZETJAWIS,1400532655,"12 30, 2010",5
409,A1I68HGX9VG1PY,1400532655,"02 13, 2011",5
410,A3RZ3PXOHNYC8S,1400532655,"12 19, 2012",1
411,ADE5RJ2I12LZ6,1400532655,"01 7, 2011",3
412,AQMUXDDCLJSSV,1400532655,"12 7, 2010",5
413,A3OKH5G69MS8D9,1400532655,"12 20, 2010",4
414,A1P4XD7IORSEFN,1400532655,"12 18, 2011",4
415,A2AGGWPJZODA0A,1400532655,"02 20, 2013",1
416,A2Q7QOQTWLLQMA,1400532655,"12 27, 2010",4
417,A3IWSCI3KCL041,1400532655,"02 21, 2011",4
418,A2LHZKX1R0HW2M,1400532655,"02 25, 2014",4
419,A248QWX79TFHAT,1400532655,"04 12, 2012",5
420,A1B6M00USHUR6O,1400532655,"12 25, 2010",5
421,A1WKUY7T0EM0GM,1400532655,"04 24, 2011",5
422,A2TEAQ7XD3B11B,1400532655,"01 8, 2011",5
423,A2VDIU6H955TJK,1400532655,"06 21, 2011",3
424,A19CV4KEXXAA1N,1400532655,"11 30, 2010",5
425,A3VI7503NDDODN,1400532655,"02 28, 2011",5
426,A22RY8N8CNDF3A,1400532655,"06 26, 2011",2
427,A1D3X5TOQV6FQ7,1400532655,"04 4, 2013",4
428,A2FPGZXBPCLMMM,1400532655,"05 9, 2011",5
429,A146H9ZF0SNKLW,1400532655,"06 20, 2011",5
430,AOY9SZTMNQWAW,1400532655,"05 29, 2011",2
431,A23K0A6DL5HQQ3,1400532655,"01 2, 2012",5
432,A13OA6RAGTF183,1400532655,"12 22, 2011",4
433,A1OPS8Q346ZPRV,1400532655,"04 30, 2012",1
434,A3V1YKHR8W22X2,1400532655,"12 30, 2012",4
435,A712TJ5820FAY,1400532655,"12 13, 2012",5
436,A2MBKEPPUSAVUS,1400532655,"01 18, 2014",5
437,A341HCMGNZCBIT,1400532655,"04 6, 2011",5
438,AKLVJGUVQ0ZP1,1400532655,"11 13, 2011",3
439,A160H0YEDV1DA0,1400532655,"05 28, 2011",5
440,A1BZ18U2EF4FAI,1400532655,"01 20, 2011",5
441,A25UWYG38UIHF6,1400532655,"04 21, 2012",3
442,A1LZ2BZTMFPGI2,1400532655,"03 1, 2013",5
443,ALA8RE2HDEVIK,1400532655,"06 22, 2011",2
